tag;subject;activity;finalPosX;finalPosY;finalPosZ;desPosX;desPosY;desPosZ;rawPosX;rawPosY;rawPosZ;finalRotX;finalRotY;finalRotZ;finalRotW;desRotX;desRotY;desRotZ;desRotW;rawRotX;rawRotY;rawRotZ;rawRotW;rawAngVelX;rawAngVelY;rawAngVelZ;desAngVelX;desAngVelY;desAngVelZ;desAngVelW;rawLinVelX;rawLinVelY;rawLinVelZ;desLinVelX;desLinVelY;desLinVelZ;scale;time
rFoot;Subject_11;Krieger_1;-0.850589;0.192487;0.489333;0;0;0;0;0;0;-0.9788;0.0364406;0.0674882;0.0364406;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;975.394
head;Subject_11;Krieger_1;-0.00111766;-0.0266469;0.999644;0;0;0;0;0;0;0.677153;-0.0294139;-0.00560313;-0.0294139;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;975.404
hip;Subject_11;Krieger_1;0.0108756;-0.0353575;0.999316;0;0;0;0;0;0;0.478186;-0.00946996;-0.0297695;-0.00946996;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;975.404
lHand;Subject_11;Krieger_1;0.386471;-0.067381;0.919837;0;0;0;0;0;0;0.29127;0.574053;-0.758446;0.574053;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;975.404
rHand;Subject_11;Krieger_1;-0.408278;-0.0712241;0.910075;0;0;0;0;0;0;0.313378;-0.603901;0.720925;-0.603901;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;975.404
lFoot;Subject_11;Krieger_1;0.591834;0.237399;0.770308;0;0;0;0;0;0;-0.795608;0.0709272;-0.0766904;0.0709272;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;975.404
rFoot;Subject_11;Krieger_1;-0.850439;0.192621;0.489542;0;0;0;0;0;0;-0.978812;0.0364196;0.0674022;0.0364196;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;975.404
head;Subject_11;Krieger_1;-0.00115913;-0.0267539;0.999641;0;0;0;0;0;0;0.677327;-0.0294032;-0.00580592;-0.0294032;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;975.415
hip;Subject_11;Krieger_1;0.0107549;-0.0347167;0.999339;0;0;0;0;0;0;0.479248;-0.00987133;-0.0304497;-0.00987133;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;975.415
lHand;Subject_11;Krieger_1;0.385955;-0.0677092;0.920029;0;0;0;0;0;0;0.290227;0.573749;-0.759371;0.573749;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;975.415
rHand;Subject_11;Krieger_1;-0.408189;-0.0705388;0.910168;0;0;0;0;0;0;0.313624;-0.60387;0.721006;-0.60387;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;975.415
lFoot;Subject_11;Krieger_1;0.591593;0.237233;0.770545;0;0;0;0;0;0;-0.795489;0.070857;-0.0766858;0.070857;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;975.415
rFoot;Subject_11;Krieger_1;-0.850619;0.192325;0.489345;0;0;0;0;0;0;-0.978823;0.0364118;0.0674207;0.0364118;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;975.415
head;Subject_11;Krieger_1;-0.00133097;-0.0268364;0.999639;0;0;0;0;0;0;0.677376;-0.029332;-0.0059296;-0.029332;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;975.427
hip;Subject_11;Krieger_1;0.0107417;-0.0342989;0.999354;0;0;0;0;0;0;0.480267;-0.0105011;-0.0310626;-0.0105011;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;975.427
lHand;Subject_11;Krieger_1;0.385327;-0.0680952;0.920264;0;0;0;0;0;0;0.289189;0.573314;-0.760374;0.573314;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;975.427
rHand;Subject_11;Krieger_1;-0.408629;-0.0696475;0.910039;0;0;0;0;0;0;0.313852;-0.602714;0.722241;-0.602714;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;975.427
lFoot;Subject_11;Krieger_1;0.591426;0.236806;0.770803;0;0;0;0;0;0;-0.795231;0.0709729;-0.0769312;0.0709729;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;975.427
rFoot;Subject_11;Krieger_1;-0.850636;0.192225;0.489354;0;0;0;0;0;0;-0.978845;0.0366172;0.0670856;0.0366172;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;975.427
head;Subject_11;Krieger_1;-0.00143098;-0.0269045;0.999637;0;0;0;0;0;0;0.677412;-0.0293237;-0.00591575;-0.0293237;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;975.438
hip;Subject_11;Krieger_1;0.0107197;-0.0338005;0.999371;0;0;0;0;0;0;0.481356;-0.0109998;-0.031497;-0.0109998;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;975.438
lHand;Subject_11;Krieger_1;0.384744;-0.0684649;0.920481;0;0;0;0;0;0;0.288314;0.572869;-0.761305;0.572869;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;975.438
rHand;Subject_11;Krieger_1;-0.408936;-0.0687668;0.909968;0;0;0;0;0;0;0.314035;-0.601226;0.72375;-0.601226;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;975.438
lFoot;Subject_11;Krieger_1;0.591344;0.236961;0.770819;0;0;0;0;0;0;-0.795113;0.0708749;-0.0772162;0.0708749;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;975.438
rFoot;Subject_11;Krieger_1;-0.850224;0.195788;0.488658;0;0;0;0;0;0;-0.978851;0.0367115;0.0669096;0.0367115;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;975.438
head;Subject_11;Krieger_1;-0.00149217;-0.0270351;0.999633;0;0;0;0;0;0;0.677558;-0.0293233;-0.00599275;-0.0293233;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;975.448
hip;Subject_11;Krieger_1;0.0105913;-0.0329572;0.999401;0;0;0;0;0;0;0.482489;-0.0113418;-0.0315687;-0.0113418;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;975.448
lHand;Subject_11;Krieger_1;0.384412;-0.0689604;0.920583;0;0;0;0;0;0;0.28723;0.572064;-0.762536;0.572064;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;975.448
rHand;Subject_11;Krieger_1;-0.409183;-0.0681625;0.909903;0;0;0;0;0;0;0.314969;-0.599694;0.72483;-0.599694;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;975.448
lFoot;Subject_11;Krieger_1;0.591276;0.236657;0.770964;0;0;0;0;0;0;-0.794902;0.0711242;-0.0774895;0.0711242;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;975.448
rFoot;Subject_11;Krieger_1;-0.850446;0.195495;0.488389;0;0;0;0;0;0;-0.978863;0.0366166;0.0668971;0.0366166;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;975.448
head;Subject_11;Krieger_1;-0.00162468;-0.0271259;0.999631;0;0;0;0;0;0;0.677547;-0.0292722;-0.00602119;-0.0292722;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;975.46
hip;Subject_11;Krieger_1;0.0105381;-0.0324487;0.999418;0;0;0;0;0;0;0.483573;-0.0116394;-0.0317508;-0.0116394;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;975.46
lHand;Subject_11;Krieger_1;0.383984;-0.0693968;0.920728;0;0;0;0;0;0;0.286181;0.571184;-0.763798;0.571184;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;975.46
rHand;Subject_11;Krieger_1;-0.409813;-0.0684623;0.909597;0;0;0;0;0;0;0.316595;-0.598573;0.725002;-0.598573;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;975.46
lFoot;Subject_11;Krieger_1;0.591219;0.236393;0.771089;0;0;0;0;0;0;-0.794751;0.0710905;-0.0776468;0.0710905;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;975.46
rFoot;Subject_11;Krieger_1;-0.850135;0.196469;0.488538;0;0;0;0;0;0;-0.978879;0.0366491;0.0666959;0.0366491;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;975.46
head;Subject_11;Krieger_1;-0.00168402;-0.02726;0.999627;0;0;0;0;0;0;0.677531;-0.0292506;-0.00610067;-0.0292506;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;975.471
hip;Subject_11;Krieger_1;0.0105265;-0.0320389;0.999431;0;0;0;0;0;0;0.484665;-0.0119857;-0.0319848;-0.0119857;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;975.471
lHand;Subject_11;Krieger_1;0.383605;-0.0701162;0.920832;0;0;0;0;0;0;0.285423;0.570408;-0.76482;0.570408;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;975.471
rHand;Subject_11;Krieger_1;-0.410107;-0.0693231;0.909399;0;0;0;0;0;0;0.318495;-0.598076;0.724378;-0.598076;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;975.471
lFoot;Subject_11;Krieger_1;0.59089;0.235677;0.77156;0;0;0;0;0;0;-0.794579;0.0710006;-0.0777022;0.0710006;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;975.471
rFoot;Subject_11;Krieger_1;-0.850558;0.193217;0.4891;0;0;0;0;0;0;-0.978896;0.0365401;0.0666393;0.0365401;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;975.471
head;Subject_11;Krieger_1;-0.00171651;-0.0274009;0.999623;0;0;0;0;0;0;0.677518;-0.0291624;-0.00627123;-0.0291624;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;975.481
hip;Subject_11;Krieger_1;0.0104772;-0.0316932;0.999443;0;0;0;0;0;0;0.485528;-0.012229;-0.0321935;-0.012229;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;975.481
lHand;Subject_11;Krieger_1;0.383564;-0.0710393;0.920778;0;0;0;0;0;0;0.284757;0.569783;-0.765648;0.569783;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;975.481
rHand;Subject_11;Krieger_1;-0.410682;-0.0699808;0.909089;0;0;0;0;0;0;0.320089;-0.597605;0.723817;-0.597605;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;975.481
lFoot;Subject_11;Krieger_1;0.590688;0.235517;0.771764;0;0;0;0;0;0;-0.794488;0.0708003;-0.0778653;0.0708003;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;975.481
rFoot;Subject_11;Krieger_1;-0.850794;0.192683;0.4889;0;0;0;0;0;0;-0.978914;0.0363602;0.0665622;0.0363602;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;975.481
head;Subject_11;Krieger_1;-0.00180813;-0.0275112;0.99962;0;0;0;0;0;0;0.677484;-0.029032;-0.00637725;-0.029032;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;975.493
hip;Subject_11;Krieger_1;0.0103782;-0.0313054;0.999456;0;0;0;0;0;0;0.486355;-0.012479;-0.0325919;-0.012479;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;975.493
lHand;Subject_11;Krieger_1;0.383434;-0.0719321;0.920763;0;0;0;0;0;0;0.284679;0.569058;-0.76623;0.569058;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;975.493
rHand;Subject_11;Krieger_1;-0.411004;-0.0713106;0.90884;0;0;0;0;0;0;0.321959;-0.597727;0.722506;-0.597727;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;975.493
lFoot;Subject_11;Krieger_1;0.590234;0.235427;0.772138;0;0;0;0;0;0;-0.794311;0.0705346;-0.0780307;0.0705346;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;975.493
rFoot;Subject_11;Krieger_1;-0.850536;0.193613;0.488982;0;0;0;0;0;0;-0.97893;0.0361122;0.0665234;0.0361122;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;975.493
head;Subject_11;Krieger_1;-0.00188332;-0.0276455;0.999616;0;0;0;0;0;0;0.677451;-0.0288718;-0.00656917;-0.0288718;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;975.504
hip;Subject_11;Krieger_1;0.0103559;-0.0310595;0.999464;0;0;0;0;0;0;0.487126;-0.0128127;-0.0329605;-0.0128127;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;975.504
lHand;Subject_11;Krieger_1;0.383113;-0.072912;0.920819;0;0;0;0;0;0;0.284421;0.568374;-0.766906;0.568374;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;975.504
rHand;Subject_11;Krieger_1;-0.411377;-0.0721178;0.908608;0;0;0;0;0;0;0.323106;-0.598262;0.72124;-0.598262;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;975.504
lFoot;Subject_11;Krieger_1;0.589784;0.235301;0.772521;0;0;0;0;0;0;-0.794313;0.0701613;-0.0778211;0.0701613;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;975.504
rFoot;Subject_11;Krieger_1;-0.850536;0.192481;0.489428;0;0;0;0;0;0;-0.978929;0.0362693;0.0663115;0.0362693;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;975.504
head;Subject_11;Krieger_1;-0.00196706;-0.0277142;0.999614;0;0;0;0;0;0;0.677426;-0.0287661;-0.006761;-0.0287661;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;975.515
hip;Subject_11;Krieger_1;0.0102665;-0.0307167;0.999475;0;0;0;0;0;0;0.487806;-0.0130781;-0.0332025;-0.0130781;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;975.515
lHand;Subject_11;Krieger_1;0.383099;-0.0739178;0.920745;0;0;0;0;0;0;0.285061;0.567431;-0.767332;0.567431;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;975.515
rHand;Subject_11;Krieger_1;-0.411585;-0.072636;0.908472;0;0;0;0;0;0;0.323341;-0.599318;0.720166;-0.599318;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;975.515
lFoot;Subject_11;Krieger_1;0.589309;0.235162;0.772925;0;0;0;0;0;0;-0.794105;0.0699161;-0.0777987;0.0699161;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;975.515
rFoot;Subject_11;Krieger_1;-0.850606;0.192113;0.489451;0;0;0;0;0;0;-0.978952;0.0363798;0.0662268;0.0363798;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;975.515
head;Subject_11;Krieger_1;-0.00206062;-0.0277956;0.999612;0;0;0;0;0;0;0.677474;-0.0287384;-0.00699578;-0.0287384;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;975.526
hip;Subject_11;Krieger_1;0.0102307;-0.0304324;0.999484;0;0;0;0;0;0;0.488359;-0.0134593;-0.0336163;-0.0134593;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;975.526
lHand;Subject_11;Krieger_1;0.382859;-0.0749336;0.920763;0;0;0;0;0;0;0.28536;0.566693;-0.767731;0.566693;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;975.526
rHand;Subject_11;Krieger_1;-0.411659;-0.0723319;0.908463;0;0;0;0;0;0;0.322581;-0.600439;0.719744;-0.600439;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;975.526
lFoot;Subject_11;Krieger_1;0.589166;0.23499;0.773087;0;0;0;0;0;0;-0.794003;0.069745;-0.0779706;0.069745;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;975.526
rFoot;Subject_11;Krieger_1;-0.850024;0.193347;0.489975;0;0;0;0;0;0;-0.978944;0.0364179;0.0660509;0.0364179;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;975.526
head;Subject_11;Krieger_1;-0.00213395;-0.0278776;0.999609;0;0;0;0;0;0;0.6776;-0.0287349;-0.00711565;-0.0287349;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;975.537
hip;Subject_11;Krieger_1;0.0103462;-0.030233;0.999489;0;0;0;0;0;0;0.489134;-0.0139393;-0.0340902;-0.0139393;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;975.537
lHand;Subject_11;Krieger_1;0.38294;-0.0761477;0.920629;0;0;0;0;0;0;0.286147;0.565852;-0.767919;0.565852;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;975.537
rHand;Subject_11;Krieger_1;-0.411788;-0.0718273;0.908445;0;0;0;0;0;0;0.321684;-0.601294;0.71963;-0.601294;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;975.537
lFoot;Subject_11;Krieger_1;0.589129;0.235079;0.773088;0;0;0;0;0;0;-0.793873;0.0698128;-0.078111;0.0698128;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;975.537
rFoot;Subject_11;Krieger_1;-0.850033;0.193721;0.489813;0;0;0;0;0;0;-0.978945;0.0365498;0.0660269;0.0365498;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;975.537
head;Subject_11;Krieger_1;-0.00220383;-0.0280567;0.999604;0;0;0;0;0;0;0.67771;-0.0287405;-0.00732334;-0.0287405;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;975.548
hip;Subject_11;Krieger_1;0.0102439;-0.0297954;0.999504;0;0;0;0;0;0;0.489723;-0.014321;-0.0344149;-0.014321;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;975.548
lHand;Subject_11;Krieger_1;0.382939;-0.0776658;0.920503;0;0;0;0;0;0;0.287005;0.565056;-0.768004;0.565056;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;975.548
rHand;Subject_11;Krieger_1;-0.411575;-0.0710191;0.908604;0;0;0;0;0;0;0.319503;-0.602473;0.720135;-0.602473;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;975.548
lFoot;Subject_11;Krieger_1;0.588933;0.234714;0.773348;0;0;0;0;0;0;-0.793747;0.0698084;-0.0781986;0.0698084;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;975.548
rFoot;Subject_11;Krieger_1;-0.85016;0.193328;0.489748;0;0;0;0;0;0;-0.978973;0.036551;0.0657949;0.036551;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;975.548
head;Subject_11;Krieger_1;-0.00226164;-0.0281536;0.999601;0;0;0;0;0;0;0.677888;-0.0286788;-0.00753254;-0.0286788;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;975.56
hip;Subject_11;Krieger_1;0.0102577;-0.0294939;0.999512;0;0;0;0;0;0;0.490322;-0.014756;-0.0345752;-0.014756;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;975.56
lHand;Subject_11;Krieger_1;0.383192;-0.0787693;0.920304;0;0;0;0;0;0;0.287922;0.563833;-0.768369;0.563833;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;975.56
rHand;Subject_11;Krieger_1;-0.41123;-0.0699684;0.908842;0;0;0;0;0;0;0.317347;-0.603542;0.720738;-0.603542;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;975.56
lFoot;Subject_11;Krieger_1;0.588682;0.234441;0.773622;0;0;0;0;0;0;-0.793576;0.069655;-0.0783312;0.069655;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;975.56
rFoot;Subject_11;Krieger_1;-0.84976;0.194279;0.490064;0;0;0;0;0;0;-0.978996;0.0364308;0.0657045;0.0364308;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;975.56
head;Subject_11;Krieger_1;-0.00237404;-0.0282364;0.999598;0;0;0;0;0;0;0.678157;-0.0285489;-0.00777321;-0.0285489;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;975.571
hip;Subject_11;Krieger_1;0.0101076;-0.0290256;0.999528;0;0;0;0;0;0;0.490882;-0.014922;-0.0346669;-0.014922;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;975.571
lHand;Subject_11;Krieger_1;0.383394;-0.0797832;0.920133;0;0;0;0;0;0;0.288614;0.562786;-0.768668;0.562786;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;975.571
rHand;Subject_11;Krieger_1;-0.411323;-0.0695868;0.90883;0;0;0;0;0;0;0.315602;-0.604589;0.721111;-0.604589;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;975.571
lFoot;Subject_11;Krieger_1;0.588415;0.234292;0.77387;0;0;0;0;0;0;-0.793466;0.0695266;-0.0783319;0.0695266;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;975.571
rFoot;Subject_11;Krieger_1;-0.849793;0.194653;0.489859;0;0;0;0;0;0;-0.978997;0.0364557;0.065532;0.0364557;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;975.571
