tag;subject;activity;finalPosX;finalPosY;finalPosZ;desPosX;desPosY;desPosZ;rawPosX;rawPosY;rawPosZ;finalRotX;finalRotY;finalRotZ;finalRotW;desRotX;desRotY;desRotZ;desRotW;rawRotX;rawRotY;rawRotZ;rawRotW;rawAngVelX;rawAngVelY;rawAngVelZ;desAngVelX;desAngVelY;desAngVelZ;desAngVelW;rawLinVelX;rawLinVelY;rawLinVelZ;desLinVelX;desLinVelY;desLinVelZ;scale;time
rHand;Subject_7;Krieger_1;-0.194614;-0.426939;0.88309;0;0;0;0;0;0;-0.485392;0.318273;-0.415868;0.318273;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;604.408
lFoot;Subject_7;Krieger_1;0.840161;-0.484163;0.244368;0;0;0;0;0;0;-0.971422;0.185816;-0.0917829;0.185816;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;604.408
rFoot;Subject_7;Krieger_1;-0.111633;-0.55335;0.825434;0;0;0;0;0;0;-0.983673;0.0182183;0.054697;0.0182183;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;604.408
head;Subject_7;Krieger_1;0.058539;-0.0939148;0.993858;0;0;0;0;0;0;0.697508;0.00502542;0.00863972;0.00502542;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;604.42
hip;Subject_7;Krieger_1;0.175114;0.344587;0.922277;0;0;0;0;0;0;0.596017;0.050263;0.101914;0.050263;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;604.42
lHand;Subject_7;Krieger_1;0.364546;-0.438839;0.821296;0;0;0;0;0;0;0.613865;0.169152;-0.397459;0.169152;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;604.42
rHand;Subject_7;Krieger_1;-0.194921;-0.425962;0.883494;0;0;0;0;0;0;-0.486002;0.319968;-0.41811;0.319968;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;604.42
lFoot;Subject_7;Krieger_1;0.840133;-0.484239;0.244312;0;0;0;0;0;0;-0.971432;0.185817;-0.0919654;0.185817;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;604.42
rFoot;Subject_7;Krieger_1;-0.111633;-0.55335;0.825434;0;0;0;0;0;0;-0.983673;0.0182183;0.054697;0.0182183;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;604.42
head;Subject_7;Krieger_1;0.0583721;-0.0938435;0.993874;0;0;0;0;0;0;0.69697;0.00572163;0.00917678;0.00572163;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;604.43
hip;Subject_7;Krieger_1;0.175114;0.344587;0.922277;0;0;0;0;0;0;0.596017;0.050263;0.101914;0.050263;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;604.43
lHand;Subject_7;Krieger_1;0.365867;-0.437849;0.821236;0;0;0;0;0;0;0.612917;0.171054;-0.399294;0.171054;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;604.43
rHand;Subject_7;Krieger_1;-0.196768;-0.424892;0.8836;0;0;0;0;0;0;-0.486373;0.321518;-0.419832;0.321518;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;604.43
lFoot;Subject_7;Krieger_1;0.839836;-0.484561;0.244697;0;0;0;0;0;0;-0.971424;0.18609;-0.0918036;0.18609;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;604.43
rFoot;Subject_7;Krieger_1;-0.111633;-0.55335;0.825434;0;0;0;0;0;0;-0.983673;0.0182183;0.054697;0.0182183;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;604.43
head;Subject_7;Krieger_1;0.058239;-0.0938343;0.993883;0;0;0;0;0;0;0.696354;0.00647222;0.00982227;0.00647222;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;604.442
hip;Subject_7;Krieger_1;0.175114;0.344587;0.922277;0;0;0;0;0;0;0.596017;0.050263;0.101914;0.050263;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;604.442
lHand;Subject_7;Krieger_1;0.367188;-0.436833;0.821188;0;0;0;0;0;0;0.611933;0.172734;-0.401142;0.172734;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;604.442
rHand;Subject_7;Krieger_1;-0.19674;-0.424311;0.883886;0;0;0;0;0;0;-0.487701;0.321942;-0.42079;0.321942;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;604.442
lFoot;Subject_7;Krieger_1;0.839717;-0.484848;0.244536;0;0;0;0;0;0;-0.971488;0.186105;-0.0916049;0.186105;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;604.442
rFoot;Subject_7;Krieger_1;-0.111633;-0.55335;0.825434;0;0;0;0;0;0;-0.983673;0.0182183;0.054697;0.0182183;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;604.442
head;Subject_7;Krieger_1;0.0581012;-0.0939101;0.993884;0;0;0;0;0;0;0.695604;0.00738975;0.0102393;0.00738975;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;604.453
hip;Subject_7;Krieger_1;0.175114;0.344587;0.922277;0;0;0;0;0;0;0.596017;0.050263;0.101914;0.050263;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;604.453
lHand;Subject_7;Krieger_1;0.368467;-0.435829;0.821149;0;0;0;0;0;0;0.610938;0.174296;-0.402865;0.174296;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;604.453
rHand;Subject_7;Krieger_1;-0.196633;-0.424156;0.883984;0;0;0;0;0;0;-0.488782;0.321878;-0.420747;0.321878;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;604.453
lFoot;Subject_7;Krieger_1;0.839565;-0.485183;0.244394;0;0;0;0;0;0;-0.971596;0.185923;-0.0913132;0.185923;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;604.453
rFoot;Subject_7;Krieger_1;-0.111633;-0.55335;0.825434;0;0;0;0;0;0;-0.983673;0.0182183;0.054697;0.0182183;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;604.453
head;Subject_7;Krieger_1;0.0579359;-0.0939029;0.993894;0;0;0;0;0;0;0.694913;0.00829372;0.0106143;0.00829372;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;604.464
hip;Subject_7;Krieger_1;0.175114;0.344587;0.922277;0;0;0;0;0;0;0.596017;0.050263;0.101914;0.050263;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;604.464
lHand;Subject_7;Krieger_1;0.369704;-0.43497;0.821048;0;0;0;0;0;0;0.609897;0.17595;-0.404585;0.17595;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;604.464
rHand;Subject_7;Krieger_1;-0.197866;-0.423992;0.883787;0;0;0;0;0;0;-0.489201;0.321951;-0.420824;0.321951;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;604.464
lFoot;Subject_7;Krieger_1;0.839119;-0.485599;0.245097;0;0;0;0;0;0;-0.971668;0.185851;-0.0911196;0.185851;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;604.464
rFoot;Subject_7;Krieger_1;-0.111633;-0.55335;0.825434;0;0;0;0;0;0;-0.983673;0.0182183;0.054697;0.0182183;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;604.464
head;Subject_7;Krieger_1;0.0578419;-0.0939303;0.993897;0;0;0;0;0;0;0.694174;0.00907955;0.0110025;0.00907955;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;604.475
hip;Subject_7;Krieger_1;0.175114;0.344587;0.922277;0;0;0;0;0;0;0.596017;0.050263;0.101914;0.050263;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;604.475
lHand;Subject_7;Krieger_1;0.3709;-0.434056;0.820992;0;0;0;0;0;0;0.608698;0.177399;-0.406058;0.177399;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;604.475
rHand;Subject_7;Krieger_1;-0.197812;-0.424112;0.883742;0;0;0;0;0;0;-0.489447;0.320985;-0.420706;0.320985;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;604.475
lFoot;Subject_7;Krieger_1;0.838939;-0.485969;0.244982;0;0;0;0;0;0;-0.97178;0.18568;-0.0908052;0.18568;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;604.475
rFoot;Subject_7;Krieger_1;-0.111633;-0.55335;0.825434;0;0;0;0;0;0;-0.983673;0.0182183;0.054697;0.0182183;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;604.475
head;Subject_7;Krieger_1;0.0578101;-0.0938775;0.993904;0;0;0;0;0;0;0.693502;0.00956693;0.0115463;0.00956693;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;604.487
hip;Subject_7;Krieger_1;0.175114;0.344587;0.922277;0;0;0;0;0;0;0.596017;0.050263;0.101914;0.050263;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;604.487
lHand;Subject_7;Krieger_1;0.372145;-0.433091;0.820939;0;0;0;0;0;0;0.607565;0.179299;-0.40763;0.179299;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;604.487
rHand;Subject_7;Krieger_1;-0.197784;-0.424195;0.883708;0;0;0;0;0;0;-0.490032;0.319915;-0.420617;0.319915;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;604.487
lFoot;Subject_7;Krieger_1;0.838743;-0.486323;0.244948;0;0;0;0;0;0;-0.971805;0.185956;-0.0904495;0.185956;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;604.487
rFoot;Subject_7;Krieger_1;-0.111633;-0.55335;0.825434;0;0;0;0;0;0;-0.983673;0.0182183;0.054697;0.0182183;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;604.487
head;Subject_7;Krieger_1;0.0578138;-0.0938304;0.993908;0;0;0;0;0;0;0.692889;0.00983998;0.0121521;0.00983998;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;604.498
hip;Subject_7;Krieger_1;0.175114;0.344587;0.922277;0;0;0;0;0;0;0.596017;0.050263;0.101914;0.050263;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;604.498
lHand;Subject_7;Krieger_1;0.373111;-0.431902;0.821126;0;0;0;0;0;0;0.606449;0.181326;-0.409353;0.181326;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;604.498
rHand;Subject_7;Krieger_1;-0.199149;-0.423621;0.883677;0;0;0;0;0;0;-0.490744;0.318007;-0.42056;0.318007;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;604.498
lFoot;Subject_7;Krieger_1;0.83844;-0.486385;0.245862;0;0;0;0;0;0;-0.971766;0.186292;-0.0905322;0.186292;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;604.498
rFoot;Subject_7;Krieger_1;-0.111633;-0.55335;0.825434;0;0;0;0;0;0;-0.983673;0.0182183;0.054697;0.0182183;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;604.498
head;Subject_7;Krieger_1;0.0578046;-0.0937514;0.993916;0;0;0;0;0;0;0.692277;0.0100649;0.0126786;0.0100649;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;604.509
hip;Subject_7;Krieger_1;0.175114;0.344587;0.922277;0;0;0;0;0;0;0.596017;0.050263;0.101914;0.050263;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;604.509
lHand;Subject_7;Krieger_1;0.374346;-0.430874;0.821105;0;0;0;0;0;0;0.605077;0.18347;-0.411249;0.18347;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;604.509
rHand;Subject_7;Krieger_1;-0.199119;-0.423845;0.883576;0;0;0;0;0;0;-0.490942;0.316058;-0.420739;0.316058;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;604.509
lFoot;Subject_7;Krieger_1;0.838254;-0.486664;0.245944;0;0;0;0;0;0;-0.97182;0.186246;-0.0904714;0.186246;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;604.509
rFoot;Subject_7;Krieger_1;-0.111633;-0.55335;0.825434;0;0;0;0;0;0;-0.983673;0.0182183;0.054697;0.0182183;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;604.509
head;Subject_7;Krieger_1;0.057847;-0.0936562;0.993923;0;0;0;0;0;0;0.691658;0.0103421;0.0129913;0.0103421;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;604.52
hip;Subject_7;Krieger_1;0.175114;0.344587;0.922277;0;0;0;0;0;0;0.596017;0.050263;0.101914;0.050263;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;604.52
lHand;Subject_7;Krieger_1;0.375703;-0.429853;0.82102;0;0;0;0;0;0;0.603187;0.185983;-0.413548;0.185983;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;604.52
rHand;Subject_7;Krieger_1;-0.199194;-0.423968;0.8835;0;0;0;0;0;0;-0.491534;0.313396;-0.421661;0.313396;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;604.52
lFoot;Subject_7;Krieger_1;0.838078;-0.4869;0.246075;0;0;0;0;0;0;-0.971864;0.186177;-0.0904404;0.186177;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;604.52
rFoot;Subject_7;Krieger_1;-0.111633;-0.55335;0.825434;0;0;0;0;0;0;-0.983673;0.0182183;0.054697;0.0182183;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;604.52
head;Subject_7;Krieger_1;0.0578226;-0.0935764;0.993932;0;0;0;0;0;0;0.691099;0.0106844;0.013235;0.0106844;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;604.532
hip;Subject_7;Krieger_1;0.175114;0.344587;0.922277;0;0;0;0;0;0;0.596017;0.050263;0.101914;0.050263;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;604.532
lHand;Subject_7;Krieger_1;0.37698;-0.42887;0.820948;0;0;0;0;0;0;0.60146;0.188024;-0.415589;0.188024;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;604.532
rHand;Subject_7;Krieger_1;-0.199985;-0.423521;0.883536;0;0;0;0;0;0;-0.492446;0.310461;-0.422942;0.310461;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;604.532
lFoot;Subject_7;Krieger_1;0.837728;-0.487269;0.246539;0;0;0;0;0;0;-0.971855;0.186418;-0.0902585;0.186418;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;604.532
rFoot;Subject_7;Krieger_1;-0.111633;-0.55335;0.825434;0;0;0;0;0;0;-0.983673;0.0182183;0.054697;0.0182183;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;604.532
head;Subject_7;Krieger_1;0.0578403;-0.0935136;0.993936;0;0;0;0;0;0;0.6905;0.0110187;0.0133714;0.0110187;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;604.543
hip;Subject_7;Krieger_1;0.175114;0.344587;0.922277;0;0;0;0;0;0;0.596017;0.050263;0.101914;0.050263;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;604.543
lHand;Subject_7;Krieger_1;0.378118;-0.428135;0.820809;0;0;0;0;0;0;0.599656;0.189491;-0.4173;0.189491;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;604.543
rHand;Subject_7;Krieger_1;-0.200117;-0.423649;0.883445;0;0;0;0;0;0;-0.493205;0.307271;-0.424221;0.307271;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;604.543
lFoot;Subject_7;Krieger_1;0.837547;-0.487481;0.246734;0;0;0;0;0;0;-0.971849;0.186652;-0.0899616;0.186652;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;604.543
rFoot;Subject_7;Krieger_1;-0.111633;-0.55335;0.825434;0;0;0;0;0;0;-0.983673;0.0182183;0.054697;0.0182183;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;604.543
head;Subject_7;Krieger_1;0.0578647;-0.0935132;0.993935;0;0;0;0;0;0;0.689993;0.0113307;0.0133918;0.0113307;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;604.554
hip;Subject_7;Krieger_1;0.175114;0.344587;0.922277;0;0;0;0;0;0;0.596017;0.050263;0.101914;0.050263;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;604.554
lHand;Subject_7;Krieger_1;0.378983;-0.427729;0.820622;0;0;0;0;0;0;0.597868;0.190347;-0.418535;0.190347;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;604.554
rHand;Subject_7;Krieger_1;-0.200051;-0.423913;0.883333;0;0;0;0;0;0;-0.493967;0.304684;-0.424549;0.304684;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;604.554
lFoot;Subject_7;Krieger_1;0.837413;-0.48761;0.246935;0;0;0;0;0;0;-0.971745;0.187212;-0.0899832;0.187212;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;604.554
rFoot;Subject_7;Krieger_1;-0.111633;-0.55335;0.825434;0;0;0;0;0;0;-0.983673;0.0182183;0.054697;0.0182183;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;604.554
head;Subject_7;Krieger_1;0.0578683;-0.0934146;0.993944;0;0;0;0;0;0;0.68943;0.0114983;0.0134461;0.0114983;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;604.565
hip;Subject_7;Krieger_1;0.175114;0.344587;0.922277;0;0;0;0;0;0;0.596017;0.050263;0.101914;0.050263;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;604.565
lHand;Subject_7;Krieger_1;0.379825;-0.427606;0.820296;0;0;0;0;0;0;0.596011;0.190695;-0.419263;0.190695;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;604.565
rHand;Subject_7;Krieger_1;-0.200815;-0.424002;0.883117;0;0;0;0;0;0;-0.494251;0.303184;-0.424928;0.303184;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;604.565
lFoot;Subject_7;Krieger_1;0.837325;-0.487606;0.247241;0;0;0;0;0;0;-0.971688;0.187533;-0.0900555;0.187533;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;604.565
rFoot;Subject_7;Krieger_1;-0.111633;-0.55335;0.825434;0;0;0;0;0;0;-0.983673;0.0182183;0.054697;0.0182183;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;604.565
head;Subject_7;Krieger_1;0.0579722;-0.0933105;0.993948;0;0;0;0;0;0;0.688953;0.0115032;0.013447;0.0115032;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;604.576
hip;Subject_7;Krieger_1;0.175114;0.344587;0.922277;0;0;0;0;0;0;0.596017;0.050263;0.101914;0.050263;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;604.576
lHand;Subject_7;Krieger_1;0.380448;-0.427684;0.819967;0;0;0;0;0;0;0.594302;0.190436;-0.419442;0.190436;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;604.576
rHand;Subject_7;Krieger_1;-0.200831;-0.424197;0.88302;0;0;0;0;0;0;-0.493893;0.302549;-0.425034;0.302549;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;604.576
lFoot;Subject_7;Krieger_1;0.837105;-0.487888;0.247428;0;0;0;0;0;0;-0.971761;0.187295;-0.0899602;0.187295;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;604.576
rFoot;Subject_7;Krieger_1;-0.111633;-0.55335;0.825434;0;0;0;0;0;0;-0.983673;0.0182183;0.054697;0.0182183;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;604.576
head;Subject_7;Krieger_1;0.0580766;-0.0932865;0.993944;0;0;0;0;0;0;0.688538;0.0114991;0.0134616;0.0114991;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;604.587
hip;Subject_7;Krieger_1;0.175114;0.344587;0.922277;0;0;0;0;0;0;0.596017;0.050263;0.101914;0.050263;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;604.587
lHand;Subject_7;Krieger_1;0.380871;-0.427726;0.819748;0;0;0;0;0;0;0.59281;0.190413;-0.419617;0.190413;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;604.587
rHand;Subject_7;Krieger_1;-0.200847;-0.424379;0.882929;0;0;0;0;0;0;-0.493558;0.302194;-0.42495;0.302194;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;604.587
lFoot;Subject_7;Krieger_1;0.836886;-0.488133;0.247684;0;0;0;0;0;0;-0.971795;0.187296;-0.0897359;0.187296;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;604.587
rFoot;Subject_7;Krieger_1;-0.111633;-0.55335;0.825434;0;0;0;0;0;0;-0.983673;0.0182183;0.054697;0.0182183;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;604.587
head;Subject_7;Krieger_1;0.0582073;-0.0932271;0.993942;0;0;0;0;0;0;0.688052;0.0114145;0.0134956;0.0114145;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;604.598
hip;Subject_7;Krieger_1;0.175114;0.344587;0.922277;0;0;0;0;0;0;0.596017;0.050263;0.101914;0.050263;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;604.598
lHand;Subject_7;Krieger_1;0.38105;-0.428056;0.819493;0;0;0;0;0;0;0.591667;0.189493;-0.418865;0.189493;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;604.598
