tag;subject;activity;finalPosX;finalPosY;finalPosZ;desPosX;desPosY;desPosZ;rawPosX;rawPosY;rawPosZ;finalRotX;finalRotY;finalRotZ;finalRotW;desRotX;desRotY;desRotZ;desRotW;rawRotX;rawRotY;rawRotZ;rawRotW;rawAngVelX;rawAngVelY;rawAngVelZ;desAngVelX;desAngVelY;desAngVelZ;desAngVelW;rawLinVelX;rawLinVelY;rawLinVelZ;desLinVelX;desLinVelY;desLinVelZ;scale;time
rFoot;Subject_1;Krieger_3;0.054734;0.957951;0.281662;0;0;0;0;0;0;-0.98478;0.0395771;0.0520114;0.0395771;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1439.09
head;Subject_1;Krieger_3;0.0873257;0.122104;0.988668;0;0;0;0;0;0;0.691703;0.0131268;-0.0163151;0.0131268;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1439.1
hip;Subject_1;Krieger_3;0.14988;0.205842;0.967039;0;0;0;0;0;0;0.508081;-0.0130814;-0.0130988;-0.0130814;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1439.1
lHand;Subject_1;Krieger_3;0.367586;0.1163;0.922689;0;0;0;0;0;0;0.041474;0.396033;-0.917071;0.396033;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1439.1
rHand;Subject_1;Krieger_3;-0.0282388;0.151929;0.987988;0;0;0;0;0;0;-0.0271528;-0.304735;0.94908;-0.304735;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1439.1
lFoot;Subject_1;Krieger_3;0.685547;0.698845;0.204061;0;0;0;0;0;0;-0.984121;-0.0397048;-0.0369363;-0.0397048;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1439.1
rFoot;Subject_1;Krieger_3;0.0546346;0.95798;0.281585;0;0;0;0;0;0;-0.984777;0.0398034;0.0520984;0.0398034;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1439.1
head;Subject_1;Krieger_3;0.0873828;0.122091;0.988665;0;0;0;0;0;0;0.691664;0.0131461;-0.0163657;0.0131461;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1439.11
hip;Subject_1;Krieger_3;0.149879;0.205944;0.967018;0;0;0;0;0;0;0.508003;-0.0130206;-0.0128869;-0.0130206;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1439.11
lHand;Subject_1;Krieger_3;0.367591;0.116101;0.922712;0;0;0;0;0;0;0.041029;0.395922;-0.917147;0.395922;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1439.11
rHand;Subject_1;Krieger_3;-0.0282483;0.152005;0.987976;0;0;0;0;0;0;-0.0274058;-0.30313;0.949575;-0.30313;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1439.11
lFoot;Subject_1;Krieger_3;0.685524;0.69887;0.204052;0;0;0;0;0;0;-0.984116;-0.039657;-0.036947;-0.039657;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1439.11
rFoot;Subject_1;Krieger_3;0.0549753;0.957988;0.281491;0;0;0;0;0;0;-0.984818;0.0395639;0.0520048;0.0395639;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1439.11
head;Subject_1;Krieger_3;0.087403;0.122072;0.988665;0;0;0;0;0;0;0.691614;0.0132405;-0.0165474;0.0132405;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1439.12
hip;Subject_1;Krieger_3;0.149892;0.20593;0.967019;0;0;0;0;0;0;0.507996;-0.0131604;-0.0129385;-0.0131604;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1439.12
lHand;Subject_1;Krieger_3;0.367566;0.115876;0.92275;0;0;0;0;0;0;0.0407177;0.396063;-0.917107;0.396063;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1439.12
rHand;Subject_1;Krieger_3;-0.0281923;0.152053;0.98797;0;0;0;0;0;0;-0.0280924;-0.301803;0.949942;-0.301803;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1439.12
lFoot;Subject_1;Krieger_3;0.685462;0.698947;0.203997;0;0;0;0;0;0;-0.984133;-0.0397377;-0.0368321;-0.0397377;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1439.12
rFoot;Subject_1;Krieger_3;0.0547295;0.95808;0.281224;0;0;0;0;0;0;-0.984834;0.0392519;0.0520353;0.0392519;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1439.12
head;Subject_1;Krieger_3;0.087398;0.122058;0.988668;0;0;0;0;0;0;0.691519;0.0133976;-0.0165269;0.0133976;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1439.14
hip;Subject_1;Krieger_3;0.14987;0.206054;0.966996;0;0;0;0;0;0;0.508016;-0.0131828;-0.0129233;-0.0131828;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1439.14
lHand;Subject_1;Krieger_3;0.36772;0.115753;0.922704;0;0;0;0;0;0;0.0408711;0.396096;-0.917084;0.396096;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1439.14
rHand;Subject_1;Krieger_3;-0.0281257;0.152153;0.987957;0;0;0;0;0;0;-0.0286375;-0.301188;0.950106;-0.301188;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1439.14
lFoot;Subject_1;Krieger_3;0.685481;0.698933;0.203983;0;0;0;0;0;0;-0.98413;-0.0397043;-0.0368072;-0.0397043;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1439.14
rFoot;Subject_1;Krieger_3;0.0548882;0.95804;0.281331;0;0;0;0;0;0;-0.98483;0.0392759;0.0518903;0.0392759;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1439.14
head;Subject_1;Krieger_3;0.0874551;0.121997;0.98867;0;0;0;0;0;0;0.691321;0.0135896;-0.0166964;0.0135896;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1439.15
hip;Subject_1;Krieger_3;0.149855;0.206181;0.966971;0;0;0;0;0;0;0.508042;-0.0131503;-0.0128849;-0.0131503;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1439.15
lHand;Subject_1;Krieger_3;0.367836;0.115761;0.922657;0;0;0;0;0;0;0.0412302;0.395938;-0.917127;0.395938;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1439.15
rHand;Subject_1;Krieger_3;-0.028089;0.152407;0.987919;0;0;0;0;0;0;-0.0283568;-0.301775;0.949948;-0.301775;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1439.15
lFoot;Subject_1;Krieger_3;0.685468;0.698932;0.204026;0;0;0;0;0;0;-0.984159;-0.0394531;-0.0368637;-0.0394531;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1439.15
rFoot;Subject_1;Krieger_3;0.0540377;0.958017;0.281574;0;0;0;0;0;0;-0.984794;0.0394362;0.0520577;0.0394362;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1439.15
head;Subject_1;Krieger_3;0.0874642;0.121938;0.988676;0;0;0;0;0;0;0.691032;0.0136463;-0.0166139;0.0136463;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1439.16
hip;Subject_1;Krieger_3;0.150009;0.205848;0.967018;0;0;0;0;0;0;0.508171;-0.0130442;-0.0129199;-0.0130442;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1439.16
lHand;Subject_1;Krieger_3;0.368029;0.115908;0.922562;0;0;0;0;0;0;0.0413936;0.39567;-0.917229;0.39567;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1439.16
rHand;Subject_1;Krieger_3;-0.0282386;0.152737;0.987863;0;0;0;0;0;0;-0.0277625;-0.302721;0.949685;-0.302721;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1439.16
lFoot;Subject_1;Krieger_3;0.685463;0.698879;0.204226;0;0;0;0;0;0;-0.984153;-0.0396174;-0.0367741;-0.0396174;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1439.16
rFoot;Subject_1;Krieger_3;0.053775;0.957924;0.28194;0;0;0;0;0;0;-0.984769;0.0395037;0.0523543;0.0395037;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1439.16
head;Subject_1;Krieger_3;0.0875423;0.121923;0.988671;0;0;0;0;0;0;0.690788;0.01364;-0.0166755;0.01364;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1439.17
hip;Subject_1;Krieger_3;0.149942;0.20588;0.967022;0;0;0;0;0;0;0.508097;-0.0130248;-0.0133463;-0.0130248;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1439.17
lHand;Subject_1;Krieger_3;0.368184;0.11574;0.922521;0;0;0;0;0;0;0.0413713;0.395686;-0.917224;0.395686;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1439.17
rHand;Subject_1;Krieger_3;-0.0279306;0.152611;0.987892;0;0;0;0;0;0;-0.0288574;-0.303827;0.949232;-0.303827;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1439.17
lFoot;Subject_1;Krieger_3;0.685576;0.698787;0.204161;0;0;0;0;0;0;-0.984147;-0.0396063;-0.0368111;-0.0396063;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1439.17
rFoot;Subject_1;Krieger_3;0.0543361;0.957906;0.281892;0;0;0;0;0;0;-0.984776;0.0393599;0.0521604;0.0393599;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1439.17
head;Subject_1;Krieger_3;0.0875822;0.121846;0.988677;0;0;0;0;0;0;0.690505;0.0136773;-0.0167018;0.0136773;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1439.18
hip;Subject_1;Krieger_3;0.149933;0.205941;0.96701;0;0;0;0;0;0;0.508122;-0.01326;-0.0137608;-0.01326;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1439.18
lHand;Subject_1;Krieger_3;0.368187;0.1156;0.922537;0;0;0;0;0;0;0.0409377;0.395925;-0.917149;0.395925;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1439.18
rHand;Subject_1;Krieger_3;-0.0277254;0.152506;0.987913;0;0;0;0;0;0;-0.0312238;-0.304618;0.94882;-0.304618;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1439.18
lFoot;Subject_1;Krieger_3;0.685507;0.698841;0.204207;0;0;0;0;0;0;-0.984144;-0.0392988;-0.0368801;-0.0392988;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1439.18
rFoot;Subject_1;Krieger_3;0.0542011;0.957904;0.281925;0;0;0;0;0;0;-0.984791;0.0393348;0.0522643;0.0393348;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1439.18
head;Subject_1;Krieger_3;0.0876421;0.121915;0.988664;0;0;0;0;0;0;0.690242;0.0136963;-0.0168015;0.0136963;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1439.19
hip;Subject_1;Krieger_3;0.14992;0.205974;0.967005;0;0;0;0;0;0;0.508248;-0.0132794;-0.0138224;-0.0132794;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1439.19
lHand;Subject_1;Krieger_3;0.368228;0.115565;0.922525;0;0;0;0;0;0;0.0406379;0.396181;-0.917064;0.396181;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1439.19
rHand;Subject_1;Krieger_3;-0.0276035;0.152596;0.987903;0;0;0;0;0;0;-0.0332764;-0.305179;0.948506;-0.305179;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1439.19
lFoot;Subject_1;Krieger_3;0.685527;0.698864;0.204063;0;0;0;0;0;0;-0.98413;-0.0394043;-0.0368616;-0.0394043;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1439.19
rFoot;Subject_1;Krieger_3;0.0544694;0.957963;0.281674;0;0;0;0;0;0;-0.984808;0.039295;0.0522836;0.039295;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1439.19
head;Subject_1;Krieger_3;0.0876695;0.121901;0.988663;0;0;0;0;0;0;0.690119;0.0137534;-0.0168954;0.0137534;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1439.2
hip;Subject_1;Krieger_3;0.149991;0.206066;0.966974;0;0;0;0;0;0;0.508373;-0.0134208;-0.0138367;-0.0134208;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1439.2
lHand;Subject_1;Krieger_3;0.368472;0.11554;0.922431;0;0;0;0;0;0;0.0401412;0.396727;-0.916864;0.396727;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1439.2
rHand;Subject_1;Krieger_3;-0.0273678;0.152737;0.987888;0;0;0;0;0;0;-0.0351927;-0.306017;0.948169;-0.306017;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1439.2
lFoot;Subject_1;Krieger_3;0.685643;0.698776;0.203976;0;0;0;0;0;0;-0.984112;-0.0395262;-0.0368583;-0.0395262;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1439.2
rFoot;Subject_1;Krieger_3;0.0545839;0.957963;0.28165;0;0;0;0;0;0;-0.98482;0.039528;0.0521898;0.039528;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1439.2
head;Subject_1;Krieger_3;0.0877204;0.121897;0.988659;0;0;0;0;0;0;0.690063;0.0137607;-0.0170384;0.0137607;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1439.21
hip;Subject_1;Krieger_3;0.149953;0.206279;0.966935;0;0;0;0;0;0;0.508587;-0.0134219;-0.0139468;-0.0134219;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1439.21
lHand;Subject_1;Krieger_3;0.368489;0.115424;0.922439;0;0;0;0;0;0;0.0398199;0.397067;-0.916742;0.397067;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1439.21
rHand;Subject_1;Krieger_3;-0.0274186;0.152967;0.987851;0;0;0;0;0;0;-0.0367249;-0.306631;0.94799;-0.306631;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1439.21
lFoot;Subject_1;Krieger_3;0.685539;0.698846;0.204085;0;0;0;0;0;0;-0.984142;-0.0392053;-0.0367236;-0.0392053;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1439.21
rFoot;Subject_1;Krieger_3;0.0541218;0.957981;0.281678;0;0;0;0;0;0;-0.98482;0.0396272;0.0522439;0.0396272;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1439.21
head;Subject_1;Krieger_3;0.0877833;0.1218;0.988665;0;0;0;0;0;0;0.690014;0.013709;-0.0172024;0.013709;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1439.22
hip;Subject_1;Krieger_3;0.150162;0.205997;0.966963;0;0;0;0;0;0;0.508691;-0.0135986;-0.0141773;-0.0135986;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1439.22
lHand;Subject_1;Krieger_3;0.368458;0.115173;0.922482;0;0;0;0;0;0;0.039807;0.397224;-0.916678;0.397224;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1439.22
rHand;Subject_1;Krieger_3;-0.0275558;0.152881;0.98786;0;0;0;0;0;0;-0.0372829;-0.30749;0.947729;-0.30749;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1439.22
lFoot;Subject_1;Krieger_3;0.685583;0.698797;0.204104;0;0;0;0;0;0;-0.98415;-0.0389954;-0.0367545;-0.0389954;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1439.22
rFoot;Subject_1;Krieger_3;0.0538853;0.957977;0.281739;0;0;0;0;0;0;-0.984845;0.0394537;0.0522266;0.0394537;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1439.22
head;Subject_1;Krieger_3;0.0878557;0.12179;0.98866;0;0;0;0;0;0;0.69002;0.0136016;-0.017363;0.0136016;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1439.24
hip;Subject_1;Krieger_3;0.15021;0.206076;0.966938;0;0;0;0;0;0;0.508786;-0.0137072;-0.0142707;-0.0137072;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1439.24
lHand;Subject_1;Krieger_3;0.368757;0.11504;0.922379;0;0;0;0;0;0;0.0403835;0.397202;-0.916653;0.397202;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1439.24
rHand;Subject_1;Krieger_3;-0.0276387;0.152863;0.987861;0;0;0;0;0;0;-0.0346162;-0.309046;0.947359;-0.309046;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1439.24
lFoot;Subject_1;Krieger_3;0.685728;0.698685;0.204003;0;0;0;0;0;0;-0.984164;-0.0387291;-0.0368196;-0.0387291;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1439.24
rFoot;Subject_1;Krieger_3;0.0539113;0.957949;0.281827;0;0;0;0;0;0;-0.984839;0.039186;0.0523153;0.039186;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1439.24
