tag;subject;activity;rawPosX;rawPosY;rawPosZ;desPosX;desPosY;desPosZ;finalPosX;finalPosY;finalPosZ;rawRotX;rawRotY;rawRotZ;rawRotW;desRotX;desRotY;desRotZ;desRotW;finalRotX;finalRotY;finalRotZ;finalRotW;rawAngVelX;rawAngVelY;rawAngVelZ;desAngVelX;desAngVelY;desAngVelZ;desAngVelW;rawLinVelX;rawLinVelY;rawLinVelZ;desLinVelX;desLinVelY;desLinVelZ;scale;time
lFoot;Subject_4;Krieger_3;0.924555;0.32353;0.201313;0;0;0;0;0;0;-0.98387;-0.0177102;-0.0608528;-0.0177102;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;577.619
rFoot;Subject_4;Krieger_3;0.619756;0.635735;0.460156;0;0;0;0;0;0;-0.988324;-0.00349759;0.0357841;-0.00349759;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;577.619
head;Subject_4;Krieger_3;0.120505;0.0129566;0.992628;0;0;0;0;0;0;0.759166;0.01801;0.0432866;0.01801;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;577.63
hip;Subject_4;Krieger_3;0.208142;0.0956762;0.973408;0;0;0;0;0;0;0.550785;0.00704271;0.0120516;0.00704271;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;577.63
lHand;Subject_4;Krieger_3;0.559648;-0.167796;0.811566;0;0;0;0;0;0;0.114703;0.422321;-0.842358;0.422321;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;577.63
rHand;Subject_4;Krieger_3;-0.111278;-0.2188;0.969404;0;0;0;0;0;0;0.0739947;-0.404278;0.90559;-0.404278;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;577.63
lFoot;Subject_4;Krieger_3;0.924548;0.323513;0.201371;0;0;0;0;0;0;-0.983887;-0.0174861;-0.060935;-0.0174861;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;577.63
rFoot;Subject_4;Krieger_3;0.619856;0.635738;0.460016;0;0;0;0;0;0;-0.988326;-0.00340372;0.0357971;-0.00340372;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;577.63
head;Subject_4;Krieger_3;0.120508;0.0132631;0.992624;0;0;0;0;0;0;0.758963;0.0178893;0.0432494;0.0178893;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;577.641
hip;Subject_4;Krieger_3;0.208076;0.0958319;0.973407;0;0;0;0;0;0;0.551127;0.00666706;0.0116359;0.00666706;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;577.641
lHand;Subject_4;Krieger_3;0.559567;-0.167936;0.811593;0;0;0;0;0;0;0.115262;0.422012;-0.842218;0.422012;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;577.641
rHand;Subject_4;Krieger_3;-0.111258;-0.218857;0.969393;0;0;0;0;0;0;0.0742024;-0.402504;0.906097;-0.402504;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;577.641
lFoot;Subject_4;Krieger_3;0.924542;0.323749;0.201021;0;0;0;0;0;0;-0.983896;-0.0173592;-0.0609461;-0.0173592;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;577.641
rFoot;Subject_4;Krieger_3;0.619688;0.636161;0.459659;0;0;0;0;0;0;-0.988337;-0.0034526;0.0358678;-0.0034526;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;577.641
head;Subject_4;Krieger_3;0.120527;0.0135574;0.992618;0;0;0;0;0;0;0.758696;0.0177649;0.0432309;0.0177649;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;577.652
hip;Subject_4;Krieger_3;0.207957;0.0963483;0.973381;0;0;0;0;0;0;0.5515;0.00645538;0.0112959;0.00645538;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;577.652
lHand;Subject_4;Krieger_3;0.559549;-0.168308;0.811528;0;0;0;0;0;0;0.115864;0.421719;-0.842105;0.421719;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;577.652
rHand;Subject_4;Krieger_3;-0.110901;-0.218996;0.969403;0;0;0;0;0;0;0.0746761;-0.40124;0.906297;-0.40124;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;577.652
lFoot;Subject_4;Krieger_3;0.924591;0.323655;0.200948;0;0;0;0;0;0;-0.983917;-0.0174659;-0.0607887;-0.0174659;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;577.652
rFoot;Subject_4;Krieger_3;0.619623;0.636365;0.459464;0;0;0;0;0;0;-0.988365;-0.00351532;0.035867;-0.00351532;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;577.652
head;Subject_4;Krieger_3;0.120609;0.0137973;0.992604;0;0;0;0;0;0;0.758464;0.0175439;0.0431266;0.0175439;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;577.664
hip;Subject_4;Krieger_3;0.207864;0.0966868;0.973367;0;0;0;0;0;0;0.552008;0.00652851;0.0112778;0.00652851;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;577.664
lHand;Subject_4;Krieger_3;0.559582;-0.168281;0.811511;0;0;0;0;0;0;0.116271;0.421486;-0.841995;0.421486;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;577.664
rHand;Subject_4;Krieger_3;-0.110566;-0.21917;0.969402;0;0;0;0;0;0;0.0750827;-0.40059;0.906286;-0.40059;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;577.664
lFoot;Subject_4;Krieger_3;0.924573;0.323689;0.200975;0;0;0;0;0;0;-0.983904;-0.017392;-0.0609633;-0.017392;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;577.664
rFoot;Subject_4;Krieger_3;0.619688;0.636465;0.459237;0;0;0;0;0;0;-0.988364;-0.00335254;0.0359139;-0.00335254;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;577.664
head;Subject_4;Krieger_3;0.120618;0.0140375;0.9926;0;0;0;0;0;0;0.758199;0.0172939;0.043112;0.0172939;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;577.674
hip;Subject_4;Krieger_3;0.207926;0.0966649;0.973356;0;0;0;0;0;0;0.552561;0.00657134;0.0112593;0.00657134;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;577.674
lHand;Subject_4;Krieger_3;0.559626;-0.168249;0.811487;0;0;0;0;0;0;0.116935;0.421438;-0.841818;0.421438;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;577.674
rHand;Subject_4;Krieger_3;-0.110426;-0.219336;0.96938;0;0;0;0;0;0;0.0751474;-0.40049;0.906163;-0.40049;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;577.674
lFoot;Subject_4;Krieger_3;0.924571;0.323674;0.201007;0;0;0;0;0;0;-0.983913;-0.0172652;-0.0609731;-0.0172652;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;577.674
rFoot;Subject_4;Krieger_3;0.619871;0.636061;0.45955;0;0;0;0;0;0;-0.988391;-0.00313422;0.0357617;-0.00313422;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;577.674
head;Subject_4;Krieger_3;0.120635;0.0143359;0.992593;0;0;0;0;0;0;0.757925;0.0171479;0.0429599;0.0171479;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;577.685
hip;Subject_4;Krieger_3;0.207859;0.0970024;0.973337;0;0;0;0;0;0;0.553076;0.00651025;0.0111093;0.00651025;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;577.685
lHand;Subject_4;Krieger_3;0.559651;-0.16825;0.811469;0;0;0;0;0;0;0.117425;0.421354;-0.841685;0.421354;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;577.685
rHand;Subject_4;Krieger_3;-0.110413;-0.219209;0.96941;0;0;0;0;0;0;0.0753755;-0.400725;0.905965;-0.400725;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;577.685
lFoot;Subject_4;Krieger_3;0.924576;0.323666;0.200997;0;0;0;0;0;0;-0.983929;-0.0174597;-0.0608753;-0.0174597;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;577.685
rFoot;Subject_4;Krieger_3;0.619848;0.636473;0.45901;0;0;0;0;0;0;-0.98841;-0.00313948;0.035728;-0.00313948;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;577.685
head;Subject_4;Krieger_3;0.120711;0.0145857;0.99258;0;0;0;0;0;0;0.757617;0.0170144;0.0428227;0.0170144;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;577.697
hip;Subject_4;Krieger_3;0.207808;0.0973329;0.973315;0;0;0;0;0;0;0.553594;0.0063661;0.0108475;0.0063661;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;577.697
lHand;Subject_4;Krieger_3;0.559699;-0.168131;0.811461;0;0;0;0;0;0;0.117861;0.421277;-0.841577;0.421277;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;577.697
rHand;Subject_4;Krieger_3;-0.110501;-0.218938;0.969462;0;0;0;0;0;0;0.0757467;-0.401343;0.905664;-0.401343;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;577.697
lFoot;Subject_4;Krieger_3;0.924562;0.323668;0.201059;0;0;0;0;0;0;-0.983921;-0.0173643;-0.0609905;-0.0173643;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;577.697
rFoot;Subject_4;Krieger_3;0.619928;0.636582;0.458752;0;0;0;0;0;0;-0.988431;-0.00313419;0.0357425;-0.00313419;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;577.697
head;Subject_4;Krieger_3;0.120742;0.0148344;0.992573;0;0;0;0;0;0;0.757326;0.0168873;0.0426578;0.0168873;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;577.708
hip;Subject_4;Krieger_3;0.207931;0.0973733;0.973285;0;0;0;0;0;0;0.553951;0.00619384;0.0103873;0.00619384;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;577.708
lHand;Subject_4;Krieger_3;0.559778;-0.168071;0.811419;0;0;0;0;0;0;0.118365;0.421204;-0.841421;0.421204;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;577.708
rHand;Subject_4;Krieger_3;-0.110638;-0.21882;0.969473;0;0;0;0;0;0;0.0759492;-0.401876;0.905432;-0.401876;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;577.708
lFoot;Subject_4;Krieger_3;0.924539;0.323786;0.200973;0;0;0;0;0;0;-0.983922;-0.0173927;-0.0611101;-0.0173927;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;577.708
rFoot;Subject_4;Krieger_3;0.619782;0.636294;0.459348;0;0;0;0;0;0;-0.988429;-0.00309753;0.035707;-0.00309753;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;577.708
head;Subject_4;Krieger_3;0.120731;0.0150391;0.992571;0;0;0;0;0;0;0.757037;0.0168349;0.0424697;0.0168349;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;577.719
hip;Subject_4;Krieger_3;0.207884;0.0976621;0.973266;0;0;0;0;0;0;0.554242;0.00604378;0.0101487;0.00604378;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;577.719
lHand;Subject_4;Krieger_3;0.559722;-0.168457;0.811378;0;0;0;0;0;0;0.118964;0.421183;-0.84123;0.421183;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;577.719
rHand;Subject_4;Krieger_3;-0.111469;-0.218786;0.969385;0;0;0;0;0;0;0.0760317;-0.402941;0.905124;-0.402941;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;577.719
lFoot;Subject_4;Krieger_3;0.924549;0.323669;0.201115;0;0;0;0;0;0;-0.98393;-0.0174629;-0.0610435;-0.0174629;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;577.719
rFoot;Subject_4;Krieger_3;0.619686;0.636458;0.459249;0;0;0;0;0;0;-0.988443;-0.00315303;0.0356181;-0.00315303;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;577.719
head;Subject_4;Krieger_3;0.120666;0.0152934;0.992575;0;0;0;0;0;0;0.756699;0.0166835;0.0424183;0.0166835;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;577.73
hip;Subject_4;Krieger_3;0.20784;0.0979652;0.973245;0;0;0;0;0;0;0.554461;0.00585559;0.00988591;0.00585559;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;577.73
lHand;Subject_4;Krieger_3;0.559774;-0.168014;0.811434;0;0;0;0;0;0;0.119661;0.421057;-0.841019;0.421057;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;577.73
rHand;Subject_4;Krieger_3;-0.112296;-0.218549;0.969343;0;0;0;0;0;0;0.0763081;-0.403836;0.904944;-0.403836;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;577.73
lFoot;Subject_4;Krieger_3;0.924595;0.323563;0.201076;0;0;0;0;0;0;-0.98393;-0.0173919;-0.0610448;-0.0173919;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;577.73
rFoot;Subject_4;Krieger_3;0.619651;0.636621;0.459072;0;0;0;0;0;0;-0.988445;-0.00326382;0.0357144;-0.00326382;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;577.73
head;Subject_4;Krieger_3;0.120673;0.015512;0.992571;0;0;0;0;0;0;0.756416;0.0165836;0.0422838;0.0165836;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;577.742
hip;Subject_4;Krieger_3;0.207751;0.0980452;0.973256;0;0;0;0;0;0;0.554832;0.00566721;0.00974801;0.00566721;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;577.742
lHand;Subject_4;Krieger_3;0.55983;-0.167958;0.811407;0;0;0;0;0;0;0.120354;0.420968;-0.840774;0.420968;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;577.742
rHand;Subject_4;Krieger_3;-0.1128;-0.218155;0.969373;0;0;0;0;0;0;0.0776756;-0.404422;0.904837;-0.404422;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;577.742
lFoot;Subject_4;Krieger_3;0.924583;0.323637;0.201011;0;0;0;0;0;0;-0.983934;-0.0173796;-0.0611146;-0.0173796;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;577.742
rFoot;Subject_4;Krieger_3;0.619687;0.63639;0.459343;0;0;0;0;0;0;-0.988435;-0.00322831;0.0357215;-0.00322831;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;577.742
head;Subject_4;Krieger_3;0.12067;0.0158003;0.992567;0;0;0;0;0;0;0.756095;0.0164041;0.0421897;0.0164041;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;577.753
hip;Subject_4;Krieger_3;0.20773;0.0981829;0.973246;0;0;0;0;0;0;0.555058;0.00548726;0.00948953;0.00548726;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;577.753
lHand;Subject_4;Krieger_3;0.559934;-0.168187;0.811287;0;0;0;0;0;0;0.121069;0.420764;-0.840578;0.420764;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;577.753
rHand;Subject_4;Krieger_3;-0.113216;-0.21768;0.969432;0;0;0;0;0;0;0.0798025;-0.40414;0.905063;-0.40414;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;577.753
lFoot;Subject_4;Krieger_3;0.924647;0.323485;0.200961;0;0;0;0;0;0;-0.983937;-0.0174934;-0.0610539;-0.0174934;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;577.753
rFoot;Subject_4;Krieger_3;0.619641;0.636528;0.459213;0;0;0;0;0;0;-0.988458;-0.00325881;0.0357163;-0.00325881;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;577.753
head;Subject_4;Krieger_3;0.120619;0.0160455;0.992569;0;0;0;0;0;0;0.755747;0.0162208;0.0421595;0.0162208;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;577.763
hip;Subject_4;Krieger_3;0.207667;0.0984569;0.973232;0;0;0;0;0;0;0.555135;0.00521827;0.00923857;0.00521827;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;577.763
