tag;subject;activity;rawPosX;rawPosY;rawPosZ;desPosX;desPosY;desPosZ;finalPosX;finalPosY;finalPosZ;rawRotX;rawRotY;rawRotZ;rawRotW;desRotX;desRotY;desRotZ;desRotW;finalRotX;finalRotY;finalRotZ;finalRotW;rawAngVelX;rawAngVelY;rawAngVelZ;desAngVelX;desAngVelY;desAngVelZ;desAngVelW;rawLinVelX;rawLinVelY;rawLinVelZ;desLinVelX;desLinVelY;desLinVelZ;scale;time
head;Subject_6;Krieger_1;0.0543551;-0.200075;0.978272;0;0;0;0;0;0;0.721812;-0.0461935;-0.0112587;-0.0461935;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;481.763
hip;Subject_6;Krieger_1;0.0827872;-0.267106;0.960104;0;0;0;0;0;0;0.551769;0.0173783;-0.0132418;0.0173783;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;481.763
lHand;Subject_6;Krieger_1;0.289406;-0.422606;0.858865;0;0;0;0;0;0;-0.00195244;0.488457;-0.869666;0.488457;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;481.763
rHand;Subject_6;Krieger_1;-0.152837;-0.402988;0.902353;0;0;0;0;0;0;0.00339526;0.430841;-0.901985;0.430841;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;481.763
lFoot;Subject_6;Krieger_1;0.536313;-0.823975;0.182848;0;0;0;0;0;0;-0.990262;-0.0146133;-0.0486845;-0.0146133;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;481.763
rFoot;Subject_6;Krieger_1;-0.109535;-0.96239;0.248612;0;0;0;0;0;0;-0.983473;0.0855074;0.036866;0.0855074;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;481.763
head;Subject_6;Krieger_1;0.0543689;-0.200122;0.978261;0;0;0;0;0;0;0.722073;-0.0459108;-0.0114278;-0.0459108;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;481.775
hip;Subject_6;Krieger_1;0.0828482;-0.267249;0.960059;0;0;0;0;0;0;0.551658;0.0174147;-0.0132699;0.0174147;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;481.775
lHand;Subject_6;Krieger_1;0.289462;-0.422668;0.858815;0;0;0;0;0;0;-0.00236401;0.488625;-0.869547;0.488625;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;481.775
rHand;Subject_6;Krieger_1;-0.153058;-0.403024;0.9023;0;0;0;0;0;0;0.00466159;0.431657;-0.901565;0.431657;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;481.775
lFoot;Subject_6;Krieger_1;0.536332;-0.823962;0.182851;0;0;0;0;0;0;-0.990248;-0.0145601;-0.0487744;-0.0145601;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;481.775
rFoot;Subject_6;Krieger_1;-0.109644;-0.962346;0.248734;0;0;0;0;0;0;-0.983461;0.0854972;0.0368603;0.0854972;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;481.775
head;Subject_6;Krieger_1;0.0543581;-0.200153;0.978256;0;0;0;0;0;0;0.722379;-0.0456752;-0.0115985;-0.0456752;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;481.785
hip;Subject_6;Krieger_1;0.0828645;-0.267352;0.960029;0;0;0;0;0;0;0.551476;0.0173144;-0.0135444;0.0173144;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;481.785
lHand;Subject_6;Krieger_1;0.288807;-0.422523;0.859107;0;0;0;0;0;0;-0.00225824;0.488474;-0.869631;0.488474;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;481.785
rHand;Subject_6;Krieger_1;-0.153073;-0.403031;0.902294;0;0;0;0;0;0;0.00568436;0.432667;-0.901091;0.432667;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;481.785
lFoot;Subject_6;Krieger_1;0.536258;-0.824023;0.182791;0;0;0;0;0;0;-0.990247;-0.0144996;-0.0486619;-0.0144996;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;481.785
rFoot;Subject_6;Krieger_1;-0.109581;-0.962355;0.248726;0;0;0;0;0;0;-0.983459;0.0853797;0.0368247;0.0853797;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;481.785
head;Subject_6;Krieger_1;0.0543452;-0.200152;0.978257;0;0;0;0;0;0;0.722521;-0.0455816;-0.0114088;-0.0455816;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;481.796
hip;Subject_6;Krieger_1;0.082836;-0.267523;0.959984;0;0;0;0;0;0;0.551276;0.0172585;-0.0137294;0.0172585;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;481.796
lHand;Subject_6;Krieger_1;0.289103;-0.422794;0.858874;0;0;0;0;0;0;-0.00235131;0.488632;-0.869498;0.488632;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;481.796
rHand;Subject_6;Krieger_1;-0.153248;-0.402916;0.902316;0;0;0;0;0;0;0.00735605;0.433582;-0.900667;0.433582;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;481.796
lFoot;Subject_6;Krieger_1;0.536396;-0.823984;0.182563;0;0;0;0;0;0;-0.990248;-0.0148452;-0.0487145;-0.0148452;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;481.796
rFoot;Subject_6;Krieger_1;-0.109756;-0.962388;0.248523;0;0;0;0;0;0;-0.983465;0.085426;0.0368979;0.085426;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;481.796
head;Subject_6;Krieger_1;0.0543551;-0.20015;0.978256;0;0;0;0;0;0;0.722601;-0.0455844;-0.0113101;-0.0455844;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;481.807
hip;Subject_6;Krieger_1;0.0827987;-0.267581;0.959971;0;0;0;0;0;0;0.551065;0.0173705;-0.0136631;0.0173705;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;481.807
lHand;Subject_6;Krieger_1;0.289065;-0.422612;0.858976;0;0;0;0;0;0;-0.00246242;0.488615;-0.869507;0.488615;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;481.807
rHand;Subject_6;Krieger_1;-0.153217;-0.402711;0.902413;0;0;0;0;0;0;0.00860339;0.434356;-0.900311;0.434356;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;481.807
lFoot;Subject_6;Krieger_1;0.536481;-0.823934;0.18254;0;0;0;0;0;0;-0.990245;-0.0149768;-0.0486838;-0.0149768;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;481.807
rFoot;Subject_6;Krieger_1;-0.109875;-0.962354;0.248603;0;0;0;0;0;0;-0.983449;0.0855042;0.0369397;0.0855042;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;481.807
head;Subject_6;Krieger_1;0.0543667;-0.200198;0.978246;0;0;0;0;0;0;0.722538;-0.0455514;-0.0112138;-0.0455514;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;481.818
hip;Subject_6;Krieger_1;0.0828181;-0.267787;0.959912;0;0;0;0;0;0;0.550875;0.0175518;-0.013567;0.0175518;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;481.818
lHand;Subject_6;Krieger_1;0.288995;-0.422632;0.85899;0;0;0;0;0;0;-0.00275463;0.488871;-0.86938;0.488871;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;481.818
rHand;Subject_6;Krieger_1;-0.152779;-0.402741;0.902473;0;0;0;0;0;0;0.00974795;0.435188;-0.899974;0.435188;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;481.818
lFoot;Subject_6;Krieger_1;0.536491;-0.823932;0.182517;0;0;0;0;0;0;-0.990257;-0.0152709;-0.0485327;-0.0152709;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;481.818
rFoot;Subject_6;Krieger_1;-0.109695;-0.962307;0.24886;0;0;0;0;0;0;-0.983443;0.0855749;0.0368173;0.0855749;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;481.818
head;Subject_6;Krieger_1;0.0543957;-0.200269;0.97823;0;0;0;0;0;0;0.722459;-0.0455264;-0.0112211;-0.0455264;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;481.829
hip;Subject_6;Krieger_1;0.0828266;-0.267836;0.959898;0;0;0;0;0;0;0.550912;0.0174576;-0.0138249;0.0174576;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;481.829
lHand;Subject_6;Krieger_1;0.289175;-0.422741;0.858876;0;0;0;0;0;0;-0.00314534;0.489366;-0.869123;0.489366;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;481.829
rHand;Subject_6;Krieger_1;-0.152571;-0.402679;0.902536;0;0;0;0;0;0;0.0106011;0.434979;-0.900105;0.434979;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;481.829
lFoot;Subject_6;Krieger_1;0.536633;-0.823825;0.182585;0;0;0;0;0;0;-0.990263;-0.0155036;-0.0486205;-0.0155036;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;481.829
rFoot;Subject_6;Krieger_1;-0.109754;-0.962311;0.248821;0;0;0;0;0;0;-0.983448;0.0857111;0.0368614;0.0857111;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;481.829
head;Subject_6;Krieger_1;0.0544133;-0.200287;0.978225;0;0;0;0;0;0;0.722395;-0.045555;-0.0112301;-0.045555;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;481.84
hip;Subject_6;Krieger_1;0.0828396;-0.26782;0.959901;0;0;0;0;0;0;0.550916;0.0172613;-0.0140125;0.0172613;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;481.84
lHand;Subject_6;Krieger_1;0.289295;-0.422697;0.858857;0;0;0;0;0;0;-0.00362015;0.489809;-0.868911;0.489809;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;481.84
rHand;Subject_6;Krieger_1;-0.152419;-0.402653;0.902574;0;0;0;0;0;0;0.0112102;0.434414;-0.900386;0.434414;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;481.84
lFoot;Subject_6;Krieger_1;0.536594;-0.823846;0.182604;0;0;0;0;0;0;-0.990258;-0.0156343;-0.0485697;-0.0156343;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;481.84
rFoot;Subject_6;Krieger_1;-0.10974;-0.962341;0.248711;0;0;0;0;0;0;-0.983415;0.0860014;0.0368346;0.0860014;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;481.84
head;Subject_6;Krieger_1;0.0544635;-0.200329;0.978214;0;0;0;0;0;0;0.722325;-0.0455401;-0.0112234;-0.0455401;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;481.851
hip;Subject_6;Krieger_1;0.0828575;-0.267976;0.959856;0;0;0;0;0;0;0.55074;0.0171647;-0.0141497;0.0171647;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;481.851
lHand;Subject_6;Krieger_1;0.289397;-0.422686;0.858828;0;0;0;0;0;0;-0.0039649;0.490385;-0.868616;0.490385;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;481.851
rHand;Subject_6;Krieger_1;-0.152135;-0.402532;0.902675;0;0;0;0;0;0;0.01075;0.432527;-0.901289;0.432527;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;481.851
lFoot;Subject_6;Krieger_1;0.53645;-0.823945;0.182585;0;0;0;0;0;0;-0.990268;-0.0156812;-0.0484865;-0.0156812;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;481.851
rFoot;Subject_6;Krieger_1;-0.109463;-0.962372;0.248715;0;0;0;0;0;0;-0.983418;0.0861069;0.0367312;0.0861069;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;481.851
head;Subject_6;Krieger_1;0.0544735;-0.200356;0.978208;0;0;0;0;0;0;0.72233;-0.0454619;-0.0111996;-0.0454619;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;481.863
hip;Subject_6;Krieger_1;0.0828369;-0.267953;0.959864;0;0;0;0;0;0;0.550583;0.0171313;-0.0143367;0.0171313;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;481.863
lHand;Subject_6;Krieger_1;0.289471;-0.422675;0.858809;0;0;0;0;0;0;-0.00437418;0.490987;-0.868307;0.490987;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;481.863
rHand;Subject_6;Krieger_1;-0.152;-0.402446;0.902736;0;0;0;0;0;0;0.00921115;0.430434;-0.902275;0.430434;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;481.863
lFoot;Subject_6;Krieger_1;0.5365;-0.823921;0.182542;0;0;0;0;0;0;-0.99026;-0.015479;-0.0485973;-0.015479;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;481.863
rFoot;Subject_6;Krieger_1;-0.109384;-0.962386;0.248693;0;0;0;0;0;0;-0.983418;0.0861328;0.0367085;0.0861328;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;481.863
head;Subject_6;Krieger_1;0.0544955;-0.200312;0.978215;0;0;0;0;0;0;0.722328;-0.0453967;-0.0111978;-0.0453967;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;481.874
hip;Subject_6;Krieger_1;0.0827824;-0.267828;0.959904;0;0;0;0;0;0;0.550571;0.0171041;-0.0144131;0.0171041;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;481.874
lHand;Subject_6;Krieger_1;0.289676;-0.422507;0.858822;0;0;0;0;0;0;-0.0051364;0.491643;-0.867969;0.491643;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;481.874
rHand;Subject_6;Krieger_1;-0.151915;-0.402546;0.902706;0;0;0;0;0;0;0.00710841;0.428617;-0.903111;0.428617;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;481.874
lFoot;Subject_6;Krieger_1;0.536626;-0.823792;0.182753;0;0;0;0;0;0;-0.990258;-0.0151665;-0.0486513;-0.0151665;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;481.874
rFoot;Subject_6;Krieger_1;-0.109151;-0.96236;0.248897;0;0;0;0;0;0;-0.983438;0.0860799;0.0366367;0.0860799;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;481.874
head;Subject_6;Krieger_1;0.0544304;-0.200321;0.978217;0;0;0;0;0;0;0.72237;-0.0453233;-0.0111563;-0.0453233;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;481.885
hip;Subject_6;Krieger_1;0.0827994;-0.2679;0.959882;0;0;0;0;0;0;0.55058;0.0171017;-0.014435;0.0171017;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;481.885
lHand;Subject_6;Krieger_1;0.289665;-0.422463;0.858848;0;0;0;0;0;0;-0.00546196;0.492112;-0.867718;0.492112;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;481.885
rHand;Subject_6;Krieger_1;-0.15224;-0.4026;0.902627;0;0;0;0;0;0;0.00527959;0.427093;-0.903798;0.427093;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;481.885
lFoot;Subject_6;Krieger_1;0.536221;-0.824062;0.182724;0;0;0;0;0;0;-0.990257;-0.0150525;-0.0485989;-0.0150525;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;481.885
rFoot;Subject_6;Krieger_1;-0.110021;-0.962256;0.248916;0;0;0;0;0;0;-0.983421;0.0861383;0.0366207;0.0861383;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;481.885
head;Subject_6;Krieger_1;0.0544206;-0.200338;0.978214;0;0;0;0;0;0;0.72234;-0.0452106;-0.0111253;-0.0452106;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;481.896
hip;Subject_6;Krieger_1;0.082631;-0.268164;0.959823;0;0;0;0;0;0;0.550562;0.017104;-0.014388;0.017104;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;481.896
lHand;Subject_6;Krieger_1;0.289688;-0.422387;0.858877;0;0;0;0;0;0;-0.00561619;0.492415;-0.867535;0.492415;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;481.896
rHand;Subject_6;Krieger_1;-0.152096;-0.402639;0.902634;0;0;0;0;0;0;0.00310849;0.425643;-0.904434;0.425643;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;481.896
lFoot;Subject_6;Krieger_1;0.536272;-0.824014;0.182793;0;0;0;0;0;0;-0.990251;-0.0150447;-0.0486337;-0.0150447;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;481.896
rFoot;Subject_6;Krieger_1;-0.109859;-0.962238;0.249054;0;0;0;0;0;0;-0.983425;0.0862131;0.0365372;0.0862131;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;481.896
head;Subject_6;Krieger_1;0.0544364;-0.200384;0.978204;0;0;0;0;0;0;0.722276;-0.0452588;-0.0110593;-0.0452588;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;481.908
hip;Subject_6;Krieger_1;0.0825348;-0.268109;0.959847;0;0;0;0;0;0;0.550512;0.0171992;-0.0144378;0.0171992;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;481.908
lHand;Subject_6;Krieger_1;0.289673;-0.422477;0.858838;0;0;0;0;0;0;-0.00541937;0.492473;-0.867474;0.492473;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;481.908
rHand;Subject_6;Krieger_1;-0.152374;-0.402442;0.902675;0;0;0;0;0;0;0.00252254;0.423988;-0.905143;0.423988;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;481.908
lFoot;Subject_6;Krieger_1;0.53631;-0.824038;0.182572;0;0;0;0;0;0;-0.990246;-0.0151269;-0.0485994;-0.0151269;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;481.908
rFoot;Subject_6;Krieger_1;-0.109797;-0.962279;0.248924;0;0;0;0;0;0;-0.983419;0.0862185;0.0365492;0.0862185;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;481.908
head;Subject_6;Krieger_1;0.0543954;-0.200401;0.978203;0;0;0;0;0;0;0.722237;-0.0451586;-0.0110474;-0.0451586;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;481.919
hip;Subject_6;Krieger_1;0.082495;-0.26826;0.959808;0;0;0;0;0;0;0.550281;0.0171439;-0.0146164;0.0171439;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;481.919
lHand;Subject_6;Krieger_1;0.28959;-0.422454;0.858877;0;0;0;0;0;0;-0.00499535;0.492307;-0.867544;0.492307;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;481.919
rHand;Subject_6;Krieger_1;-0.152938;-0.402164;0.902704;0;0;0;0;0;0;0.0045018;0.422391;-0.905838;0.422391;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;481.919
lFoot;Subject_6;Krieger_1;0.536421;-0.823969;0.18256;0;0;0;0;0;0;-0.990246;-0.0149661;-0.0485125;-0.0149661;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;481.919
rFoot;Subject_6;Krieger_1;-0.109438;-0.962316;0.24894;0;0;0;0;0;0;-0.983404;0.0863163;0.0364583;0.0863163;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;481.919
