tag;subject;activity;finalPosX;finalPosY;finalPosZ;desPosX;desPosY;desPosZ;rawPosX;rawPosY;rawPosZ;finalRotX;finalRotY;finalRotZ;finalRotW;desRotX;desRotY;desRotZ;desRotW;rawRotX;rawRotY;rawRotZ;rawRotW;rawAngVelX;rawAngVelY;rawAngVelZ;desAngVelX;desAngVelY;desAngVelZ;desAngVelW;rawLinVelX;rawLinVelY;rawLinVelZ;desLinVelX;desLinVelY;desLinVelZ;scale;time
lFoot;Subject_10;Krieger_1;0.249832;0.834446;0.491206;0;0;0;0;0;0;-0.987596;0.0177146;-0.0223162;0.0177146;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;522.672
rFoot;Subject_10;Krieger_1;-0.669229;0.623595;0.404057;0;0;0;0;0;0;-0.989371;-0.0412338;0.0111333;-0.0412338;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;522.672
head;Subject_10;Krieger_1;-0.0196795;0.0771852;0.996823;0;0;0;0;0;0;0.671922;0.0404944;-0.00829584;0.0404944;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;522.684
hip;Subject_10;Krieger_1;-0.0555412;0.15623;0.986158;0;0;0;0;0;0;-0.499188;-0.0225741;-0.0198228;-0.0225741;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;522.684
lHand;Subject_10;Krieger_1;0.365032;0.114036;0.923984;0;0;0;0;0;0;0.266035;0.594599;-0.749967;0.594599;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;522.684
rHand;Subject_10;Krieger_1;-0.441843;0.00145055;0.897091;0;0;0;0;0;0;-0.23441;0.498099;-0.825779;0.498099;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;522.684
lFoot;Subject_10;Krieger_1;0.249692;0.834358;0.491427;0;0;0;0;0;0;-0.987597;0.0178531;-0.0222976;0.0178531;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;522.684
rFoot;Subject_10;Krieger_1;-0.669462;0.623371;0.404016;0;0;0;0;0;0;-0.989374;-0.0412491;0.0111344;-0.0412491;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;522.684
head;Subject_10;Krieger_1;-0.0196605;0.0771604;0.996825;0;0;0;0;0;0;0.672077;0.0405756;-0.00825069;0.0405756;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;522.695
hip;Subject_10;Krieger_1;-0.0555041;0.156145;0.986173;0;0;0;0;0;0;-0.499011;-0.0226704;-0.019856;-0.0226704;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;522.695
lHand;Subject_10;Krieger_1;0.365025;0.114027;0.923989;0;0;0;0;0;0;0.266116;0.594565;-0.749997;0.594565;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;522.695
rHand;Subject_10;Krieger_1;-0.442002;-0.00121357;0.897013;0;0;0;0;0;0;-0.239281;0.494045;-0.825582;0.494045;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;522.695
lFoot;Subject_10;Krieger_1;0.249414;0.834293;0.491679;0;0;0;0;0;0;-0.987594;0.0179031;-0.0221556;0.0179031;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;522.695
rFoot;Subject_10;Krieger_1;-0.66949;0.623263;0.404135;0;0;0;0;0;0;-0.989383;-0.0410538;0.0111603;-0.0410538;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;522.695
head;Subject_10;Krieger_1;-0.0196075;0.077107;0.99683;0;0;0;0;0;0;0.672235;0.0405365;-0.00818892;0.0405365;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;522.706
hip;Subject_10;Krieger_1;-0.0553432;0.156131;0.986185;0;0;0;0;0;0;-0.498944;-0.0226431;-0.0198085;-0.0226431;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;522.706
lHand;Subject_10;Krieger_1;0.365087;0.114148;0.923949;0;0;0;0;0;0;0.266108;0.594616;-0.749989;0.594616;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;522.706
rHand;Subject_10;Krieger_1;-0.441725;-0.00335508;0.897144;0;0;0;0;0;0;-0.243118;0.490199;-0.825652;0.490199;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;522.706
lFoot;Subject_10;Krieger_1;0.24954;0.834218;0.491742;0;0;0;0;0;0;-0.987596;0.0178071;-0.022179;0.0178071;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;522.706
rFoot;Subject_10;Krieger_1;-0.669503;0.623365;0.403957;0;0;0;0;0;0;-0.989377;-0.0411536;0.0111616;-0.0411536;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;522.706
head;Subject_10;Krieger_1;-0.0195732;0.0771258;0.996829;0;0;0;0;0;0;0.67235;0.0405689;-0.0081645;0.0405689;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;522.717
hip;Subject_10;Krieger_1;-0.0552779;0.156146;0.986186;0;0;0;0;0;0;-0.499031;-0.0225708;-0.019617;-0.0225708;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;522.717
lHand;Subject_10;Krieger_1;0.365176;0.114282;0.923897;0;0;0;0;0;0;0.266482;0.59471;-0.7498;0.59471;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;522.717
rHand;Subject_10;Krieger_1;-0.441706;-0.00544146;0.897143;0;0;0;0;0;0;-0.245765;0.485284;-0.82664;0.485284;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;522.717
lFoot;Subject_10;Krieger_1;0.249544;0.834617;0.491062;0;0;0;0;0;0;-0.98761;0.0176878;-0.0220763;0.0176878;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;522.717
rFoot;Subject_10;Krieger_1;-0.669325;0.623599;0.40389;0;0;0;0;0;0;-0.989383;-0.0411823;0.0112018;-0.0411823;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;522.717
head;Subject_10;Krieger_1;-0.0195399;0.0770905;0.996833;0;0;0;0;0;0;0.672524;0.0405899;-0.00816445;0.0405899;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;522.728
hip;Subject_10;Krieger_1;-0.0552114;0.156197;0.986182;0;0;0;0;0;0;-0.499229;-0.0225011;-0.019603;-0.0225011;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;522.728
lHand;Subject_10;Krieger_1;0.365333;0.114088;0.923859;0;0;0;0;0;0;0.266975;0.594758;-0.749552;0.594758;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;522.728
rHand;Subject_10;Krieger_1;-0.441784;-0.00747817;0.89709;0;0;0;0;0;0;-0.247202;0.48116;-0.827694;0.48116;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;522.728
lFoot;Subject_10;Krieger_1;0.250216;0.834557;0.490821;0;0;0;0;0;0;-0.987594;0.0176789;-0.0220432;0.0176789;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;522.728
rFoot;Subject_10;Krieger_1;-0.669535;0.623533;0.403646;0;0;0;0;0;0;-0.989391;-0.0409942;0.0112678;-0.0409942;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;522.728
head;Subject_10;Krieger_1;-0.0196093;0.0770697;0.996833;0;0;0;0;0;0;0.672635;0.0406337;-0.00814852;0.0406337;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;522.739
hip;Subject_10;Krieger_1;-0.0551397;0.156233;0.98618;0;0;0;0;0;0;-0.49934;-0.0224476;-0.0196132;-0.0224476;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;522.739
lHand;Subject_10;Krieger_1;0.365398;0.114171;0.923823;0;0;0;0;0;0;0.267207;0.594791;-0.749402;0.594791;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;522.739
rHand;Subject_10;Krieger_1;-0.441719;-0.0086306;0.897112;0;0;0;0;0;0;-0.2482;0.478283;-0.82843;0.478283;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;522.739
lFoot;Subject_10;Krieger_1;0.249521;0.834732;0.490878;0;0;0;0;0;0;-0.987585;0.0176338;-0.0221125;0.0176338;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;522.739
rFoot;Subject_10;Krieger_1;-0.670066;0.623035;0.403533;0;0;0;0;0;0;-0.989377;-0.0411778;0.0112444;-0.0411778;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;522.739
head;Subject_10;Krieger_1;-0.0195906;0.0770414;0.996835;0;0;0;0;0;0;0.672707;0.0406641;-0.0082191;0.0406641;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;522.75
hip;Subject_10;Krieger_1;-0.0550967;0.15627;0.986177;0;0;0;0;0;0;-0.499395;-0.0224401;-0.0195778;-0.0224401;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;522.75
lHand;Subject_10;Krieger_1;0.365332;0.113939;0.923878;0;0;0;0;0;0;0.267483;0.594838;-0.74923;0.594838;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;522.75
rHand;Subject_10;Krieger_1;-0.441625;-0.00907474;0.897154;0;0;0;0;0;0;-0.24765;0.477346;-0.829055;0.477346;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;522.75
lFoot;Subject_10;Krieger_1;0.24939;0.834618;0.491139;0;0;0;0;0;0;-0.987586;0.0177491;-0.0220379;0.0177491;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;522.75
rFoot;Subject_10;Krieger_1;-0.670167;0.622997;0.403423;0;0;0;0;0;0;-0.989384;-0.0413137;0.0112442;-0.0413137;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;522.75
head;Subject_10;Krieger_1;-0.0195679;0.0769663;0.996842;0;0;0;0;0;0;0.67278;0.0408489;-0.00828312;0.0408489;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;522.761
hip;Subject_10;Krieger_1;-0.0549949;0.156321;0.986174;0;0;0;0;0;0;-0.499407;-0.0222752;-0.0195051;-0.0222752;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;522.761
lHand;Subject_10;Krieger_1;0.365461;0.113704;0.923856;0;0;0;0;0;0;0.26736;0.594648;-0.749378;0.594648;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;522.761
rHand;Subject_10;Krieger_1;-0.441322;-0.00899865;0.897304;0;0;0;0;0;0;-0.247108;0.478963;-0.828507;0.478963;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;522.761
lFoot;Subject_10;Krieger_1;0.24947;0.83461;0.491111;0;0;0;0;0;0;-0.987581;0.0177598;-0.0220644;0.0177598;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;522.761
rFoot;Subject_10;Krieger_1;-0.670374;0.622827;0.403343;0;0;0;0;0;0;-0.989394;-0.0411009;0.0112715;-0.0411009;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;522.761
head;Subject_10;Krieger_1;-0.0195197;0.0769111;0.996847;0;0;0;0;0;0;0.67276;0.0410009;-0.00830769;0.0410009;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;522.773
hip;Subject_10;Krieger_1;-0.0549237;0.156337;0.986176;0;0;0;0;0;0;-0.499411;-0.0221534;-0.0193849;-0.0221534;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;522.773
lHand;Subject_10;Krieger_1;0.365474;0.113657;0.923856;0;0;0;0;0;0;0.267172;0.594475;-0.749576;0.594475;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;522.773
rHand;Subject_10;Krieger_1;-0.440663;-0.00831864;0.897634;0;0;0;0;0;0;-0.246736;0.481735;-0.827498;0.481735;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;522.773
lFoot;Subject_10;Krieger_1;0.249641;0.834646;0.490963;0;0;0;0;0;0;-0.987578;0.0178251;-0.0220564;0.0178251;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;522.773
rFoot;Subject_10;Krieger_1;-0.670869;0.622637;0.402811;0;0;0;0;0;0;-0.989389;-0.0414238;0.0112648;-0.0414238;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;522.773
head;Subject_10;Krieger_1;-0.0195091;0.0769219;0.996846;0;0;0;0;0;0;0.672741;0.041191;-0.00832632;0.041191;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;522.784
hip;Subject_10;Krieger_1;-0.0548398;0.156438;0.986164;0;0;0;0;0;0;-0.499181;-0.022121;-0.0192726;-0.022121;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;522.784
lHand;Subject_10;Krieger_1;0.365495;0.11352;0.923865;0;0;0;0;0;0;0.267173;0.594323;-0.749692;0.594323;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;522.784
rHand;Subject_10;Krieger_1;-0.440278;-0.00736513;0.897831;0;0;0;0;0;0;-0.246186;0.484456;-0.826659;0.484456;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;522.784
lFoot;Subject_10;Krieger_1;0.24958;0.834664;0.490964;0;0;0;0;0;0;-0.987589;0.0177668;-0.0219813;0.0177668;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;522.784
rFoot;Subject_10;Krieger_1;-0.670616;0.623001;0.402671;0;0;0;0;0;0;-0.989393;-0.0414557;0.0112976;-0.0414557;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;522.784
head;Subject_10;Krieger_1;-0.0195264;0.0769204;0.996846;0;0;0;0;0;0;0.672784;0.0413202;-0.0082729;0.0413202;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;522.795
hip;Subject_10;Krieger_1;-0.0547831;0.156372;0.986178;0;0;0;0;0;0;-0.498938;-0.0220934;-0.0192589;-0.0220934;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;522.795
lHand;Subject_10;Krieger_1;0.365303;0.113602;0.923931;0;0;0;0;0;0;0.267147;0.594081;-0.749886;0.594081;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;522.795
rHand;Subject_10;Krieger_1;-0.440096;-0.00618764;0.897929;0;0;0;0;0;0;-0.24526;0.486193;-0.826415;0.486193;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;522.795
lFoot;Subject_10;Krieger_1;0.248941;0.834654;0.491305;0;0;0;0;0;0;-0.987589;0.0177521;-0.0218432;0.0177521;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;522.795
rFoot;Subject_10;Krieger_1;-0.670817;0.622813;0.402629;0;0;0;0;0;0;-0.9894;-0.0413321;0.0113913;-0.0413321;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;522.795
head;Subject_10;Krieger_1;-0.0195667;0.0768913;0.996848;0;0;0;0;0;0;0.672903;0.0413598;-0.00820519;0.0413598;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;522.806
hip;Subject_10;Krieger_1;-0.0547299;0.156308;0.986191;0;0;0;0;0;0;-0.498771;-0.022139;-0.0193434;-0.022139;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;522.806
lHand;Subject_10;Krieger_1;0.365164;0.113367;0.924015;0;0;0;0;0;0;0.26717;0.593866;-0.750022;0.593866;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;522.806
rHand;Subject_10;Krieger_1;-0.440355;-0.00565451;0.897806;0;0;0;0;0;0;-0.244936;0.486769;-0.826466;0.486769;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;522.806
lFoot;Subject_10;Krieger_1;0.248838;0.834659;0.491349;0;0;0;0;0;0;-0.987592;0.0177035;-0.0218403;0.0177035;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;522.806
rFoot;Subject_10;Krieger_1;-0.671381;0.622502;0.402168;0;0;0;0;0;0;-0.989376;-0.0417131;0.0113279;-0.0417131;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;522.806
head;Subject_10;Krieger_1;-0.0195788;0.0768379;0.996851;0;0;0;0;0;0;0.67303;0.0414729;-0.0081612;0.0414729;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;522.818
hip;Subject_10;Krieger_1;-0.054666;0.1562;0.986212;0;0;0;0;0;0;-0.498654;-0.0221796;-0.0193663;-0.0221796;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;522.818
lHand;Subject_10;Krieger_1;0.365153;0.113064;0.924056;0;0;0;0;0;0;0.267446;0.593698;-0.749993;0.593698;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;522.818
rHand;Subject_10;Krieger_1;-0.440478;-0.00551259;0.897747;0;0;0;0;0;0;-0.244759;0.486713;-0.826839;0.486713;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;522.818
lFoot;Subject_10;Krieger_1;0.248563;0.834962;0.490973;0;0;0;0;0;0;-0.987608;0.0178371;-0.0217858;0.0178371;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;522.818
rFoot;Subject_10;Krieger_1;-0.671046;0.622711;0.402404;0;0;0;0;0;0;-0.989397;-0.0417848;0.0114048;-0.0417848;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;522.818
head;Subject_10;Krieger_1;-0.0195662;0.0768193;0.996853;0;0;0;0;0;0;0.67323;0.0415151;-0.00813081;0.0415151;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;522.829
hip;Subject_10;Krieger_1;-0.0546026;0.156215;0.986213;0;0;0;0;0;0;-0.498736;-0.022166;-0.0193949;-0.022166;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;522.829
lHand;Subject_10;Krieger_1;0.365213;0.112788;0.924066;0;0;0;0;0;0;0.267698;0.593393;-0.750101;0.593393;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;522.829
rHand;Subject_10;Krieger_1;-0.440601;-0.00542569;0.897686;0;0;0;0;0;0;-0.245624;0.486063;-0.827109;0.486063;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;522.829
lFoot;Subject_10;Krieger_1;0.249037;0.834986;0.490692;0;0;0;0;0;0;-0.987603;0.0177259;-0.0218135;0.0177259;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;522.829
rFoot;Subject_10;Krieger_1;-0.671457;0.622591;0.401902;0;0;0;0;0;0;-0.989399;-0.0416753;0.0115037;-0.0416753;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;522.829
head;Subject_10;Krieger_1;-0.0196754;0.0768794;0.996846;0;0;0;0;0;0;0.673403;0.0415382;-0.00802401;0.0415382;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;522.839
